resource_occupation_mean,resource_occupation_median,resource_fairness_gini,weighted_resource_fairness,weighted_resource_fairness_status,weighted_fairness_resource_count,strategy,seed
0.0017972346473035,0.0010519512750455,0.5672773738466322,0.0050426499907797,computed,149,ParkSong-Composite,2
0.0016710357176807,0.0013334564738919,0.4469436541032958,0.0039122984504362,computed,149,ParkSong-Composite,4
0.0019134851905575,0.0012097668108682,0.5165359822868058,0.0044427876304199,computed,149,ParkSong-Composite,5
