resource_occupation_mean,resource_occupation_median,resource_fairness_gini,weighted_resource_fairness,weighted_resource_fairness_status,weighted_fairness_resource_count,strategy,seed
0.0016836698675438,0.0009229386763812,0.5273298316372454,0.0042210827734983,computed,149,ParkSong-Composite,1
0.0021383755930271,0.0009277403992106,0.6460441952223389,0.0060388740070652,computed,149,ParkSong-Composite,2
