n_events,cases_admitted,cases_observed,cases_completed,cases_incomplete,cases_deadlocked,cases_cyclic,cases_censored,cases_active,completed_case_ids,deadlocked_case_ids,cyclic_case_ids,censored_case_ids,active_case_ids,completion_rate,tasks_assigned,cycle_time_mean_s,cycle_time_median_s,cycle_time_std_s,cycle_time_p90_s,cycle_time_p95_s,waiting_time_mean_s,waiting_time_median_s,waiting_time_p90_s,waiting_time_p95_s,throughput_cases_per_hour,resource_occupation_mean,resource_occupation_median,resource_fairness_gini,weighted_resource_fairness,weighted_resource_fairness_status,weighted_fairness_resource_count,active_cases_remaining,waiting_queue_remaining,drain_stopped_by_limit,run_window_seconds,throughput_denominator,strategy,seed,simulation_start,simulation_end,drain_until,diagnostic_cycle_guard,cycle_repetition_limit,engine_initialization_seconds,simulation_runtime_seconds
2844,76,76,75,1,0,0,1,0,0;1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;23;24;25;26;27;28;29;3;30;31;32;33;34;35;36;37;38;39;4;41;42;43;44;45;46;47;48;49;5;50;51;52;53;54;55;56;57;58;59;6;60;61;62;63;64;65;66;67;68;69;7;70;71;72;73;74;75;8;9,,,40,,0.986842105263158,2792,112448.40758666668,57561.674,218788.94458838223,171854.6480000002,386969.4192999993,2753.8424219759927,30.707,2734.915800000002,19920.288499999948,0.0512295081967213,0.0018043449390957,0.0011121294398907,0.5257360582124476,0.0044322970005325,computed,149,0,0,1,5270400.0,arrival_plus_drain_horizon,ParkSong-Composite,1,2016-09-16T15:07:00+00:00,2016-09-17T15:07:00+00:00,2016-11-16T15:07:00+00:00,0,50,17.30606295800044,9.789753082999596
2978,76,76,76,0,0,0,0,0,0;1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;23;24;25;26;27;28;29;3;30;31;32;33;34;35;36;37;38;39;4;40;41;42;43;44;45;46;47;48;49;5;50;51;52;53;54;55;56;57;58;59;6;60;61;62;63;64;65;66;67;68;69;7;70;71;72;73;74;75;8;9,,,,,1.0,2921,97937.62089477631,56982.2335,122379.71673356084,200739.7065,220548.47025,3675.97599539447,113.785,5108.6472,34297.16359999999,0.05191256830601093,0.0017492832289769278,0.0009135133006982392,0.5507494978918055,0.004691648078060856,computed,149,0,0,0,5270400.0,arrival_plus_drain_horizon,ParkSong-Composite,2,2016-09-16T15:07:00+00:00,2016-09-17T15:07:00+00:00,2016-11-16T15:07:00+00:00,0,50,17.099993124999855,17.155804375000116
