resource_occupation_mean,resource_occupation_median,resource_fairness_gini,weighted_resource_fairness,weighted_resource_fairness_status,weighted_fairness_resource_count,strategy,seed
0.0018398929688877,0.0012850612856709,0.4942624862771093,0.0041199966970958,computed,149,ParkSong-Composite,1
0.0018726021807326,0.0013591718844869,0.4629952459340873,0.0042471635640985,computed,149,ParkSong-Composite,2
0.0017218453228357,0.0009991213190649,0.5150019422887769,0.0041300098339556,computed,149,ParkSong-Composite,3
0.0018016019083782,0.0009799334016393,0.5532419941036701,0.0045771021875381,computed,149,ParkSong-Composite,4
0.001760898559582,0.0010854724499089,0.4751061291905817,0.0039671253283562,computed,149,ParkSong-Composite,5
